RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5348,15747767,971,792.2036,0,1,34.81624,6.130554,1.2284212,1.9800191,1,1,70379.086,0
2338,15767383,794,705.5486,2,1,38.049885,5.0831695,155463.58,1.995363,1,1,138494.62,0
9580,15682067,1098,625.6455,0,0,33.974865,3.075286,-0.18931866,2.039965,1,1,38649.902,0
9398,15682212,1069,626.40753,0,0,33.942513,3.1185565,0.2683928,2.0046613,1,1,38717.39,0
2347,15768953,791,706.2286,2,1,38.153797,5.0713916,157831.06,1.993978,1,1,138652.0,0
2457,15761782,794,703.4025,2,1,37.708874,5.072933,139507.45,1.961364,1,1,133010.23,0
9599,15680774,1090,626.3622,0,0,33.754402,3.056048,-0.38153744,2.0261989,1,1,36713.73,0
5636,15770821,1005,831.95746,0,1,34.605606,5.6457076,-2.1206732,2.1733935,1,1,63625.117,0
5468,15756499,969,806.4324,0,1,34.91795,6.03644,-1.0590546,2.078715,1,1,67224.11,0
4264,15755149,918,759.89166,0,1,36.242123,5.5062385,938.0047,1.98909,1,1,91644.875,0
6115,15815690,934,873.3715,0,1,34.622917,1.603514,-1.2636421,2.1138954,1,1,54205.336,0
5861,15800064,905,838.1478,0,1,35.12615,2.1770062,3.9830656,1.9534883,1,1,60432.3,0
5431,15750720,965,794.99963,0,1,34.96429,6.039298,-0.014849544,2.0224264,1,1,69614.04,0
2368,15767665,802,706.25226,2,1,37.970493,5.127351,160331.19,1.9897373,1,1,137940.23,0
6410,15721831,1927,639.8104,1,0,29.1378,6.031082,115664.74,1.9553399,1,1,99462.68,0
5956,15805643,920,849.7529,0,1,34.650448,2.1122758,0.9869864,2.0014856,1,1,58312.74,0
9556,15680913,1093,626.8019,0,0,33.65026,3.065474,-0.40591514,2.0232618,1,1,38665.043,0
9493,15681248,1085,625.38385,0,0,33.73477,3.1202006,0.052280903,2.025707,1,1,39602.55,0
6403,15725777,2005,642.69196,1,0,28.398214,6.159969,159115.8,2.074095,1,1,103233.14,0
9352,15682501,1075,627.15857,0,0,33.758877,3.2421036,0.96677196,1.998213,1,1,40887.105,0
5408,15746881,952,787.947,0,1,34.76053,6.051841,1.866327,1.9699345,1,1,70088.47,0
9058,15691744,1045,643.39874,0,0,33.748726,3.3225613,0.45953655,1.9612195,1,1,42004.54,0
6510,15724409,1971,639.73816,1,0,28.736483,6.0890574,120213.414,1.9494383,1,1,99989.84,0
9400,15679105,1088,625.7057,0,0,33.657696,3.222659,0.49901402,1.9988072,1,1,40466.477,0
5413,15750497,965,794.6697,0,1,35.02741,6.030977,0.3154024,2.0144603,1,1,69705.34,0
5434,15744733,949,781.0313,0,1,34.896843,6.039196,3.8172688,1.9424882,1,1,70531.695,0
5009,15734005,1535,661.4076,1,0,31.55484,5.75433,179858.23,2.0211365,1,1,113487.73,0
9524,15682536,1088,627.8347,0,0,33.71067,3.097334,0.057546258,2.0275862,1,1,38829.586,0
6465,15724423,2016,638.5103,1,0,28.828184,6.042176,146889.6,2.0301352,1,1,100302.94,0
5443,15754970,985,805.5962,0,1,35.099354,6.056927,-0.56757796,2.0563993,1,1,67724.086,0
2464,15766420,806,705.14014,2,1,37.962383,5.112224,143456.56,1.9787211,1,1,136106.4,0
3039,15758090,962,696.63324,2,1,36.112724,5.356019,160690.0,1.985359,1,1,130417.75,0
6546,15714987,1701,637.53156,1,0,29.894958,5.6363606,50445.324,1.9037988,1,1,94018.15,0
5957,15811355,917,855.403,0,1,34.892624,1.9876952,0.49428463,2.022323,1,1,58661.805,0
2391,15766602,804,704.11676,2,1,38.11549,5.083234,152698.58,1.9855552,1,1,138267.44,0
5400,15745473,963,787.1368,0,1,34.89308,6.1639304,1.6545737,1.9802277,1,1,71191.33,0
5606,15764680,946,806.0785,0,1,34.998108,4.7647047,1.3240881,1.9827602,1,1,65584.34,0
9476,15684164,1087,624.9739,0,0,33.78932,3.23026,-0.28315926,1.9929595,1,1,39150.082,0
2330,15766293,787,705.92,2,1,38.142708,4.984052,156060.89,1.9838219,1,1,137088.45,0
5068,15751227,937,781.8287,0,1,35.339306,5.972816,20.564764,1.9687598,1,1,75500.82,0
5762,15789729,896,824.2586,0,1,35.118336,2.5565977,10.80897,1.8951945,1,1,62212.42,0
9535,15680487,1105,625.20984,0,0,33.723793,3.1736093,-0.06022942,2.0132227,1,1,38695.734,0
5362,15750277,968,797.70416,0,1,34.893333,6.2313952,-0.066866875,2.014994,1,1,69185.516,0
5847,15794402,895,830.5917,0,1,35.00937,2.344704,8.323802,1.9266076,1,1,61672.703,0
3494,15761447,889,742.7585,1,1,36.8289,5.343042,10244.989,2.0063968,1,1,107554.76,0
5418,15747364,952,791.1753,0,1,34.94229,6.0491385,0.7463356,1.9949939,1,1,70361.73,0
5770,15787597,917,823.2879,0,1,35.000015,2.7919178,9.572007,1.9248445,1,1,62184.547,0
5966,15810546,916,855.2311,0,1,34.729233,1.94838,0.21167564,2.0331693,1,1,58185.72,0
6467,15722951,2050,638.5331,1,0,28.529257,6.083069,167654.47,2.0471947,1,1,101470.016,0
9337,15682576,1080,628.3827,0,0,33.834507,3.209787,0.78187084,1.9877384,1,1,41141.867,0
2346,15768059,813,705.4275,2,1,38.034214,5.1230555,157361.75,1.9846628,1,1,138761.72,0
5950,15810264,912,853.15826,0,1,34.954243,1.9384909,0.27817023,2.0261643,1,1,57635.305,0
9487,15686028,1087,628.5159,0,0,33.898647,3.1988597,0.38372755,2.020232,1,1,40112.766,0
2857,15754811,920,695.41003,2,1,37.14876,5.2064567,146257.8,1.9797747,1,1,135697.8,0
6353,15722884,1969,638.2656,1,0,28.76081,6.0351214,154783.2,2.0328374,1,1,101091.81,0
5479,15754683,963,801.0377,0,1,34.97962,5.906002,-0.37263787,2.0403268,1,1,68519.4,0
5920,15807234,912,848.8432,0,1,35.02487,2.0721056,1.1513505,2.005179,1,1,58699.18,0
5831,15797496,916,837.91705,0,1,34.913307,2.6278079,1.7845075,1.9583974,1,1,60198.77,0
9235,15681100,1081,624.8006,0,0,33.95722,3.28714,0.92321455,1.9909081,1,1,41138.453,0
9418,15681992,1070,627.688,0,0,33.88113,3.1506019,0.50077,2.0043194,1,1,39364.99,0
6186,15815690,959,886.0203,0,1,34.168243,1.6459241,-1.818341,2.172412,1,1,52055.273,0
5579,15763430,976,811.8714,0,1,34.840725,5.3122225,-0.42405748,2.0436156,1,1,66041.58,0
5475,15749663,956,790.886,0,1,34.99553,5.977253,0.5641918,1.9954219,1,1,69548.53,0
6075,15815690,942,870.07263,0,1,34.372566,1.8443818,-0.8921827,2.0995712,1,1,55147.605,0
9589,15681250,1084,626.1201,0,0,33.724033,3.145975,-0.23098338,2.0094721,1,1,39402.668,0
6347,15725836,2053,634.2736,1,0,28.867355,6.276644,148703.19,1.982871,1,1,102059.195,0
9070,15690139,1156,630.5052,0,0,33.278614,3.4664764,14.773723,1.9778566,1,1,46116.203,0
9692,15681499,1102,626.4454,0,0,33.603466,3.0755801,-0.5453378,2.0556347,1,1,38233.19,0
2300,15767769,795,705.1497,2,1,37.899364,5.0921755,169055.97,2.0091019,1,1,139114.94,0
5191,15730683,1521,659.81537,1,0,31.409863,5.76564,155212.1,1.9560087,1,1,113063.92,0
5870,15796784,895,834.31396,0,1,34.98331,2.2709773,5.524243,1.9415503,1,1,60957.918,0
3261,15756563,1053,695.623,2,1,35.00251,5.2988396,160174.8,2.0721807,1,1,126957.34,0
2319,15768368,785,705.8804,2,1,38.074207,5.0613503,161133.94,2.0154943,1,1,138494.36,0
5758,15782101,931,819.5443,0,1,35.055355,3.2937965,4.7919,1.9382901,1,1,63571.754,0
6352,15726991,2100,636.5631,1,0,28.500303,6.2629814,198223.95,2.075358,1,1,101550.5,0
9576,15683339,1119,624.2199,0,0,33.66873,3.1777167,2.5096128,2.009925,1,1,40148.023,0
2328,15768290,802,706.1673,2,1,38.099228,5.1273336,161895.11,2.0112288,1,1,139005.77,0
2357,15766457,784,705.5651,2,1,37.779835,5.0723166,151953.56,1.9888167,1,1,137036.86,0
6077,15717901,1830,637.92444,1,0,29.587784,5.9920797,142457.27,1.9439478,1,1,103605.16,0
5856,15801087,886,838.5867,0,1,35.022247,2.0382583,4.0767236,1.956902,1,1,60506.92,0
6420,15730576,2232,637.3254,1,0,28.279392,6.386731,208751.7,2.13223,1,1,104805.664,0
5976,15808631,921,852.584,0,1,34.76905,2.0575802,0.5097246,2.016249,1,1,58390.82,0
9545,15680313,1083,626.32117,0,0,33.76642,3.0863376,-0.39092636,2.0365512,1,1,38208.996,0
9595,15680771,1080,626.5455,0,0,33.68311,3.0360723,-0.5155915,2.049987,1,1,36515.633,0
5374,15749669,959,794.063,0,1,34.901165,6.101624,0.5685886,2.0038276,1,1,70384.414,0
2427,15764554,793,703.8071,2,1,38.067074,5.048067,149836.39,1.9701464,1,1,135711.4,0
6444,15724356,1913,640.5153,1,0,29.040442,6.0053573,132829.4,1.9976094,1,1,102634.32,0
7216,15722206,1111,703.7545,0,0,33.636837,4.7632494,25.591166,2.0243142,1,1,59470.77,0
6425,15721217,1983,641.45825,1,0,28.750912,6.104392,152928.77,1.9676931,1,1,103333.73,0
9564,15680624,1108,627.14685,0,0,33.630405,3.2143254,-0.31917524,2.030808,1,1,39017.184,0
9199,15686617,1142,627.25726,0,0,33.57607,3.3973646,5.5164127,1.991818,1,1,43813.18,0
2340,15768320,797,707.13635,2,1,37.76198,5.1006126,170901.7,2.006348,1,1,137948.47,0
2309,15766970,790,706.10443,2,1,38.00637,5.060662,165853.7,1.9992478,1,1,137028.88,0
2354,15766543,794,705.57715,2,1,37.97128,5.035669,155933.16,2.0107722,1,1,136930.12,0
9596,15679290,1113,624.55475,0,0,33.484394,3.240981,-0.46405196,2.0601656,1,1,38473.0,0
5689,15777771,953,820.6492,0,1,34.937794,4.0203595,0.79307747,1.9959521,1,1,63109.254,0
9663,15679397,1103,624.6929,0,0,33.62889,3.1541328,-0.46829772,2.0392392,1,1,37713.105,0
2455,15765644,808,703.7262,2,1,38.14979,5.0786014,143984.66,1.9757123,1,1,136108.22,0
5409,15752362,979,801.95197,0,1,34.87358,6.252681,-0.585047,2.0465705,1,1,68518.62,0
3114,15764372,945,717.9027,1,1,36.435135,5.310814,75618.31,2.0233562,1,1,122982.02,0
2357,15765096,784,705.07446,2,1,38.044983,4.9960866,154984.14,1.992075,1,1,136355.81,0
6265,15721825,1894,639.6778,1,0,29.173588,6.0120125,144613.52,1.9753091,1,1,102466.68,0
5920,15810264,912,854.9668,0,1,34.891495,1.9755998,0.10552597,2.028845,1,1,57497.47,0
5376,15748150,951,788.8833,0,1,35.01224,6.072421,1.7378256,1.980504,1,1,71078.96,0
5889,15799409,920,842.851,0,1,34.944176,2.3723896,1.638113,1.9720407,1,1,59193.027,0
2312,15766618,772,706.85834,2,1,38.232258,5.0157623,165880.94,1.9981935,1,1,137316.16,0
5955,15807244,915,851.35846,0,1,35.023655,2.0564983,0.938835,2.0051491,1,1,58320.777,0
5356,15746989,948,788.0553,0,1,35.106678,6.0517945,2.51736,1.9761171,1,1,71553.68,0
2955,15764026,868,723.7275,1,1,37.347187,5.0571275,48789.49,1.9787388,1,1,120925.28,0
2417,15765711,797,704.588,2,1,38.13442,5.0810685,143718.61,1.9853878,1,1,137579.36,0
5311,15746152,964,788.9353,0,1,34.991127,6.0873985,1.3415685,1.9732351,1,1,70137.27,0
2399,15766497,810,705.11633,2,1,37.900105,5.149341,155800.06,1.9875562,1,1,136955.7,0
5796,15782335,965,829.7244,0,1,34.918762,3.7544188,0.4594257,2.0054324,1,1,61455.68,0
5566,15762469,968,810.62335,0,1,34.943527,5.3883514,-0.64399827,2.044228,1,1,66646.24,0
5390,15750151,965,796.15094,0,1,34.886147,6.043828,0.44711137,2.0162263,1,1,70198.55,0
5629,15727728,1649,652.4478,1,0,30.737154,5.881764,136087.78,1.9108052,1,1,106951.85,0
9747,15679767,1087,621.56134,0,0,33.637714,2.9258637,-0.4233085,2.0475707,1,1,36505.383,0
6503,15724600,2057,638.61615,1,0,28.694204,6.177103,152317.02,2.0000055,1,1,100645.14,0
5793,15800384,902,836.92914,0,1,35.21538,2.169224,4.578935,1.9609492,1,1,61448.566,0
5910,15808128,913,851.3827,0,1,34.977737,1.9710138,0.82022667,2.0054154,1,1,58398.977,0
2384,15767458,789,707.2845,2,1,37.80381,5.09567,154863.23,1.9795034,1,1,136428.67,0
5773,15784904,951,828.62036,0,1,34.91935,3.4606986,1.0110402,1.9841487,1,1,61629.207,0
6346,15723830,1975,639.4723,1,0,29.077372,6.1052814,136955.6,1.9798722,1,1,100682.23,0
2268,15769179,783,706.8247,2,1,38.241837,4.989831,169699.55,2.0233693,1,1,138970.98,0
9653,15680535,1085,623.6845,0,0,33.532024,3.0993085,-0.3968202,2.0512757,1,1,38089.348,0
7382,15713937,1011,708.4439,0,0,34.319565,4.528191,-0.22150743,1.9790616,1,1,51733.145,0
5448,15754315,979,802.09906,0,1,34.959812,6.0819044,-0.6074153,2.0530052,1,1,68474.38,0
6004,15812277,930,857.8089,0,1,34.859848,1.8980763,-0.11398351,2.040028,1,1,57847.277,0
3701,15746586,1102,682.029,2,1,35.23812,5.600381,129325.82,1.9068925,1,1,122813.85,0
2280,15767737,792,703.76843,2,1,38.05864,5.0912066,163869.39,2.0028043,1,1,139184.42,0
9547,15680161,1109,623.9523,0,0,33.647945,3.1621985,-0.4338584,2.0351834,1,1,38294.496,0
6298,15720303,1892,637.6597,1,0,29.165092,5.946515,131239.56,1.98717,1,1,103862.7,0
2384,15766527,794,705.6151,2,1,37.957035,5.134079,153391.45,1.9889092,1,1,137119.61,0
2329,15767297,791,705.0767,2,1,38.175755,5.0822115,161910.2,1.9992604,1,1,137821.98,0
5961,15813212,923,858.80273,0,1,34.778893,1.955817,-0.11082816,2.0440855,1,1,57570.86,0
6493,15729292,2126,634.8926,1,0,28.290293,6.3128743,147805.53,1.9906757,1,1,104347.01,0
5393,15749923,979,797.95685,0,1,35.00612,6.232944,-0.07538319,2.020967,1,1,68374.336,0
9445,15680525,1083,628.4704,0,0,33.727016,3.102551,0.2843951,2.0102768,1,1,38664.402,0
2401,15765928,799,703.91736,2,1,38.03477,5.1092277,149799.56,1.9808047,1,1,137763.31,0
2311,15767829,784,706.0841,2,1,38.05,5.0711803,157284.78,2.0098557,1,1,137724.78,0
5644,15766479,964,810.06836,0,1,35.016457,4.7878394,0.30745494,2.012109,1,1,65237.895,0
5685,15780125,923,816.36365,0,1,35.088734,3.431375,5.934065,1.9351544,1,1,63739.742,0
9709,15680546,1082,625.31836,0,0,33.6993,3.0158558,-0.38663328,2.0288033,1,1,37017.285,0
9645,15681347,1085,627.7375,0,0,33.70627,3.0346084,-0.274639,2.0379703,1,1,37724.055,0
2304,15770113,794,709.4408,2,1,38.068027,4.9778714,162246.78,2.0538626,1,1,138118.52,0
9447,15682980,1062,625.0796,0,0,33.70983,3.081686,0.5274428,1.9900222,1,1,39180.266,0
5530,15753685,973,799.8894,0,1,34.8012,5.998738,-0.45967126,2.0401318,1,1,68906.51,0
2635,15758214,897,701.43164,2,1,37.827736,5.1948547,130177.414,2.0193374,1,1,138370.92,0
2281,15767528,800,706.05835,2,1,38.014465,5.024533,177773.69,2.036767,1,1,138845.56,0
6060,15815690,950,867.881,0,1,34.349365,1.8938959,-0.83653736,2.079865,1,1,55269.836,0
6090,15815690,944,870.4313,0,1,34.741905,1.7607279,-0.97837555,2.0957425,1,1,55352.598,0
9522,15680265,1085,625.45166,0,0,33.740547,3.077033,-0.533689,2.0559502,1,1,37384.066,0
2361,15766014,786,705.74835,2,1,38.00528,5.0502763,162499.16,1.9860373,1,1,137130.8,0
2298,15767133,792,706.03357,2,1,37.981915,5.0618467,160974.11,2.0181572,1,1,137830.83,0
5378,15745991,937,784.4702,0,1,34.953487,6.19951,1.378561,1.9756811,1,1,70188.99,0
2419,15764149,783,704.2579,2,1,37.872337,4.9771705,138193.73,1.9925194,1,1,132524.98,0
5839,15792826,895,829.74384,0,1,35.007206,2.4035933,7.448038,1.9247179,1,1,61070.82,0
2338,15767171,794,704.601,2,1,38.11086,5.0583925,165614.92,2.0004425,1,1,137193.1,0
6399,15728844,2111,640.89685,1,0,28.698055,6.233812,160475.4,1.9971807,1,1,104590.76,0
6396,15724651,2010,639.95166,1,0,28.636122,6.14542,170160.7,2.0511987,1,1,101488.14,0
2488,15763073,792,703.14185,2,1,38.119984,5.0474954,138251.25,1.958607,1,1,135216.95,0
5951,15810468,913,853.707,0,1,35.027325,2.0188303,0.3334769,2.025419,1,1,58439.7,0
5525,15748445,966,793.8084,0,1,34.73607,6.102689,-0.20664656,2.0217462,1,1,68597.91,0
5515,15744430,963,781.51227,0,1,34.760757,5.910928,1.7295427,1.9719563,1,1,69094.52,0
5749,15785108,917,819.54565,0,1,35.016834,2.9167001,9.043179,1.9206209,1,1,63293.99,0
5628,15775159,927,814.7986,0,1,35.136364,4.0949817,1.12117,1.9813595,1,1,64752.715,0
5890,15804837,908,845.531,0,1,35.011547,2.1323495,1.986115,1.9838209,1,1,60107.555,0
2819,15758833,884,698.8269,2,1,37.13713,5.2101436,146996.2,1.9411368,1,1,132119.52,0
5593,15763795,989,817.04083,0,1,34.72375,5.6324615,-1.4036555,2.1008677,1,1,64886.44,0
2493,15762713,790,701.98285,2,1,37.99116,5.036458,138560.58,1.9475513,1,1,134804.58,0
5992,15815617,928,862.276,0,1,34.85966,1.8585212,-0.5513294,2.0598288,1,1,56247.082,0
5775,15795122,902,829.9682,0,1,35.105835,2.41884,5.9883647,1.9238667,1,1,61542.508,0
6139,15815690,953,883.174,0,1,34.1882,1.6955276,-1.6343825,2.1620274,1,1,53150.934,0
5995,15811952,929,857.8659,0,1,34.799805,1.9419839,-0.25381267,2.0353765,1,1,57214.016,0
6096,15815690,929,868.75934,0,1,34.59537,1.7803533,-0.90453374,2.0981333,1,1,54814.734,0
9701,15679788,1085,623.955,0,0,33.660114,2.9924192,-0.49701166,2.0498521,1,1,36644.902,0
9504,15680211,1077,625.0394,0,0,33.75376,3.095571,0.05890715,2.0332963,1,1,38246.168,0
2328,15768140,792,706.2543,2,1,38.14371,5.0686817,170375.48,2.0130963,1,1,137871.9,0
2422,15764659,790,703.40796,2,1,38.131298,5.066546,151410.45,1.9849384,1,1,135452.95,0
5723,15782539,954,823.5786,0,1,34.71605,3.773869,0.6822723,1.9839935,1,1,63115.76,0
4480,15751466,987,729.40454,1,1,35.611855,5.3666544,5106.6436,1.9778016,1,1,95073.62,0
5414,15749998,955,791.7765,0,1,35.049202,6.0160995,0.8002453,2.0036964,1,1,69957.07,0
2518,15766420,837,712.16785,2,1,37.315426,5.1436143,134983.92,2.012525,1,1,132943.36,0
5279,15745618,927,783.4011,0,1,35.140976,6.0804276,2.370763,1.9719546,1,1,71597.34,0
2367,15766124,801,704.81226,2,1,37.888435,5.158492,158157.05,1.9898255,1,1,136651.66,0
9478,15681475,1073,626.77954,0,0,33.691753,3.1273603,0.13360775,2.013472,1,1,38395.02,0
3464,15748536,1014,685.8643,2,1,35.74936,5.3998995,119692.89,1.8919923,1,1,123228.9,0
6400,15722887,1918,640.3737,1,0,29.1318,5.985204,133791.33,2.01711,1,1,100413.98,0
5424,15753690,966,800.1482,0,1,35.07427,5.9486938,-0.33085918,2.0335987,1,1,69021.63,0
9487,15682193,1088,626.15216,0,0,33.755424,3.1285763,-0.1800313,2.0100386,1,1,39295.113,0
6108,15815690,944,868.24457,0,1,34.505375,1.8375995,-0.91293883,2.087808,1,1,55042.406,0
5463,15751525,962,797.4012,0,1,34.905743,6.061901,-0.1504196,2.0240998,1,1,68416.73,0
5644,15743690,947,778.335,0,1,34.978596,5.939401,1.5529015,1.9639482,1,1,68184.18,0
6158,15722796,1857,641.1241,1,0,29.588774,6.0344896,155056.84,1.9576166,1,1,105399.96,0
2351,15766511,790,706.8137,2,1,37.97698,5.0737834,161384.92,1.9995034,1,1,137057.05,0
5517,15755946,988,806.38367,0,1,34.81705,6.132441,-1.1241164,2.082129,1,1,67454.0,0
5398,15750235,969,796.6793,0,1,34.921295,6.085298,0.32198775,2.0162683,1,1,69265.25,0
2445,15765958,790,704.6092,2,1,37.974106,5.081446,144374.5,1.9841597,1,1,135790.62,0
9631,15682656,1077,626.0973,0,0,33.7391,2.9626698,-0.19223666,2.0163796,1,1,37456.613,0
5875,15801431,908,841.42786,0,1,35.052708,2.155143,3.0660834,1.9701092,1,1,59544.65,0
6105,15815690,945,869.6705,0,1,34.50968,1.7625246,-0.94077635,2.0908234,1,1,55287.69,0
9736,15682222,1092,624.81354,0,0,33.6345,3.0062132,-0.41096985,2.0416265,1,1,36763.094,0
5426,15752437,965,798.62854,0,1,35.087345,6.0412054,0.040361643,2.0254645,1,1,68306.836,0
5919,15801394,915,842.4511,0,1,35.042587,2.2189515,2.7462084,1.9808869,1,1,59097.457,0
2341,15766530,785,704.1269,2,1,38.09123,5.0686827,166649.73,2.010771,1,1,137711.77,0
2392,15765869,801,705.9165,2,1,38.12976,5.0556107,149829.28,1.9889464,1,1,138177.17,0
5538,15759547,974,808.1422,0,1,34.82126,5.6883783,-0.7305982,2.056564,1,1,66260.77,0
5438,15748188,947,789.2511,0,1,34.996494,5.987353,1.2769766,1.9782062,1,1,70050.83,0
2363,15764659,792,705.9722,2,1,37.758984,5.079615,159925.23,2.0317764,1,1,135734.14,0
6297,15815690,975,899.6073,0,1,34.241833,1.3975103,-2.3262026,2.2326882,1,1,50586.65,0
9508,15685067,1092,627.59625,0,0,33.64233,3.148931,1.0352447,2.005281,1,1,39531.625,0
4474,15753816,913,765.6155,0,1,36.06371,5.5954742,436.62726,1.9752855,1,1,88710.32,0
5447,15754728,972,801.9825,0,1,34.94313,6.057576,-0.6515057,2.0509627,1,1,68399.88,0
5865,15800596,906,839.61536,0,1,35.02009,2.1904824,3.4753919,1.9684134,1,1,60841.16,0
6154,15815690,962,886.20123,0,1,34.363712,1.5915701,-1.8543081,2.18677,1,1,52608.902,0
9606,15680391,1095,625.0435,0,0,33.643967,3.108829,-0.47761106,2.0402894,1,1,37937.44,0
5744,15740517,944,775.26434,0,1,34.851482,5.866552,0.8368081,1.9685302,1,1,66871.71,0
5962,15808265,915,851.54364,0,1,34.85776,1.9876828,0.18796623,2.0173512,1,1,58107.637,0
2488,15763215,785,703.3921,2,1,37.631725,5.1221223,142044.53,1.9605238,1,1,133737.17,0
2395,15765644,789,705.1271,2,1,37.98618,5.052941,150316.88,1.9785459,1,1,136377.6,0
9842,15680875,1107,626.1151,0,0,33.428642,2.969751,-0.986148,2.0914316,1,1,35701.6,0
6023,15815690,922,866.4898,0,1,34.67782,1.7536266,-0.7472571,2.0812652,1,1,55737.9,0
2445,15767786,826,710.02325,2,1,37.952198,5.075938,136733.61,2.0223768,1,1,135545.92,0
7442,15710086,1623,634.0712,1,0,30.569975,4.951567,14733.644,1.995403,1,1,78494.27,0
5378,15749094,952,790.6319,0,1,35.04777,6.0207033,1.4509716,1.9939001,1,1,70358.26,0
6372,15723474,1956,638.31696,1,0,29.212673,6.073593,132007.94,1.9825237,1,1,100745.72,0
9628,15684946,1106,626.2104,0,0,33.61793,3.19807,-0.67584395,2.0410917,1,1,38042.88,0
6533,15718968,1877,639.6596,1,0,29.105984,5.8184886,102679.11,1.9972587,1,1,96756.25,0
5096,15746898,934,774.2935,0,1,35.28666,5.70264,37.155994,1.9622533,1,1,77567.86,0
2602,15767635,831,719.12354,2,1,37.820564,5.1191263,85551.43,2.0429633,1,1,130029.766,0
2431,15765287,807,704.5775,2,1,38.089413,5.1428146,139783.9,1.9827924,1,1,136480.16,0
9558,15679448,1087,625.64935,0,0,33.620644,3.1745434,-0.44706511,2.0104551,1,1,38310.414,0
6491,15727104,2170,634.685,1,0,28.642443,6.285122,176367.39,2.007685,1,1,102137.695,0
3622,15751522,1125,684.74036,2,1,34.41464,5.239254,182646.08,2.047709,1,1,126091.1,0
5418,15753685,969,798.82336,0,1,35.065777,6.079029,-0.3497932,2.038412,1,1,69270.28,0
5988,15813830,940,863.01074,0,1,34.552765,1.9758487,-0.59643865,2.0633106,1,1,56420.406,0
6339,15723149,1921,643.7519,1,0,28.889046,6.085285,146156.14,1.9884555,1,1,102927.2,0
2327,15768483,815,706.0331,2,1,38.11356,5.113831,171245.56,2.0231607,1,1,139182.95,0
2673,15764903,909,706.526,2,1,36.494762,5.266277,169248.69,2.0232847,1,1,133329.34,0
5364,15749937,956,795.8708,0,1,34.915817,6.2580037,-0.1864078,2.0202234,1,1,69273.9,0
9492,15681475,1078,626.6869,0,0,33.656178,3.1189284,0.023551583,2.0287087,1,1,38804.965,0
5437,15743893,953,780.3241,0,1,34.828053,5.9516773,5.0369854,1.9508562,1,1,70971.86,0
2173,15772652,835,710.51434,2,1,38.308975,5.173628,169680.66,2.0250518,1,1,144249.75,0
6528,15726825,2051,640.9525,1,0,28.492847,6.2003856,166574.39,2.106268,1,1,101606.76,0
9599,15679737,1098,625.1119,0,0,33.488865,3.200655,-0.1771555,2.0360756,1,1,38705.66,0
6222,15721841,1860,638.5186,1,0,29.401314,5.9910836,137964.22,1.9633951,1,1,103130.586,0
5366,15750648,953,794.2717,0,1,35.117012,6.075394,0.97344804,2.0025134,1,1,70095.06,0
9404,15681400,1073,625.7586,0,0,33.85642,3.1640801,0.16436982,2.0113895,1,1,40336.676,0
8916,15692729,1060,649.4882,0,0,33.704323,3.3479676,0.99284375,1.9695821,1,1,42934.168,0
8886,15689379,1041,637.2254,0,0,33.738102,3.4005437,2.3906214,1.9447818,1,1,43573.48,0
2409,15764960,790,702.87976,2,1,38.01966,5.04269,151391.39,1.9711883,1,1,137147.06,0
2422,15765580,790,705.3368,2,1,37.94245,5.097459,150983.14,1.9824305,1,1,137318.36,0
5420,15748370,960,790.08826,0,1,34.735153,6.0624523,1.04179,1.9832313,1,1,69267.01,0
2599,15762405,831,701.74567,2,1,37.347233,5.1784053,151804.7,1.9883208,1,1,134310.66,0
9630,15681416,1089,624.5252,0,0,33.803143,3.039112,-0.38084114,2.0507364,1,1,37187.3,0
5639,15769960,932,806.8013,0,1,35.056763,4.0749097,5.0908127,1.9472911,1,1,66313.7,0
6412,15725136,1978,641.6362,1,0,28.964142,6.071312,151588.47,2.0391858,1,1,101217.836,0
6365,15730066,2305,633.9742,1,0,28.195911,6.4089203,232620.52,2.1118526,1,1,105265.625,0
9506,15678816,1094,623.6122,0,0,33.522655,3.2096066,-0.3402375,2.047831,1,1,38751.66,0
5420,15750607,966,796.4259,0,1,34.855072,6.090305,0.07790899,2.021847,1,1,69386.86,0
6153,15815690,959,880.4187,0,1,34.214046,1.7512841,-1.5126841,2.1438768,1,1,53099.086,0
8821,15693962,1285,629.04407,0,0,32.366352,3.800294,176.4815,1.9862545,1,1,51640.74,0
5916,15801657,910,841.29333,0,1,35.066303,2.1561522,2.3731606,1.9759214,1,1,59256.36,0
5917,15803639,905,843.7931,0,1,34.947544,2.150355,2.2554858,1.9801886,1,1,59593.66,0
6391,15717587,1791,639.14166,1,0,29.54703,5.824183,95013.85,1.9393067,1,1,99143.12,0
6161,15815690,952,878.08594,0,1,34.48921,1.6270297,-1.4178677,2.1385272,1,1,53582.016,0
5956,15736743,966,761.1051,0,1,34.440815,5.727966,3.5960836,1.9469335,1,1,66234.055,0
2338,15768167,791,706.3025,2,1,37.91476,5.103008,159871.02,2.0161364,1,1,137610.52,0
5374,15746602,939,787.0144,0,1,35.0687,6.0956388,0.7445663,1.988353,1,1,70238.38,0
9620,15681025,1079,627.4331,0,0,33.640972,3.0476131,-0.18778169,2.0339222,1,1,38041.598,0
